Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
2000                     1.8239268082380296       8657081                  13.517057587923404       45.45702597847389        0.11305131022832787      1.2507578795867722       0                        0                        0.8917944875             0.05                     0.05363968499567537      0.0045308234036972005    0.01                     0.20140154378981712      2.5e-06                  0.14568014705882354      -0.35373312              1.0012479                
2200                     2.0016626457373303       9507259                  14.641774446556568       49.977473355744635       0.11305131022832787      1.2507578795867722       0                        0                        0.8811676625             0.05                     0.05045673638011202      0.0042173415028681875    0.01                     0.21728902304654613      2.5e-06                  0.14682904411764705      -0.0031723215            0.59977394               
2400                     2.1882835277583865       10380608                 16.026751032813536       71.84162597812517        0.11305131022832787      1.2507578795867722       0                        0                        0.8702516                0.05                     0.04738370327350084      0.004899860450249809     0.01                     0.19127390858278995      2.5e-06                  0.11580882352941177      0.22192198               1.0917577                
2600                     2.3791927747593986       11266149                 17.554986956574893       85.89493485518133        0.11305131022832787      1.2507578795867722       0                        0                        0.8591825125             0.05                     0.044458651040758315     0.005770355958601511     0.01                     0.20793017680342826      2.5e-06                  0.13194444444444445      0.31222874               0.8420131                
2800                     2.569344169033898        12150832                 19.850241308813466       71.83761088271407        0.11305131022832787      1.2507578795867722       0                        0                        0.8481207625             0.05                     0.04171592771550056      0.004777957947226241     0.01                     0.2140886676206719       2.5e-06                  0.146240234375           -0.004173372             0.6816155                
3000                     2.765182486375173        13044368                 21.912028430863607       88.54608962978608        0.11305131022832787      1.2507578795867722       0                        0                        0.8369519875             0.05                     0.03911829961806529      0.005076852664387843     0.01                     0.19367088269791566      2.5e-06                  0.183349609375           -0.14887004              1.1728804                
3200                     2.9606101416216957       13932129                 24.443896629184863       106.19796230048323       0.11305131022832787      1.2507578795867722       0                        0                        0.8258559875             0.05                     0.036697794869163004     0.005702470054075093     0.01                     0.2032767036871519       2.5e-06                  0.1455078125             -0.05836754              1.0309633                
3400                     3.1651509986983406       14824402                 27.89029321867976        277.6835850255861        0.11305131022832787      1.2507578795867722       0                        0                        0.8146955124999999       0.05                     0.034414287399435486     0.006861542833121348     0.01                     0.19774469094409142      2.5e-06                  0.191162109375           -0.40035945              1.0698533                
3600                     3.389305915037791        15705627                 31.477122824270566       136.63040219553704       0.11305131022832787      1.2507578795867722       0                        0                        0.8036815374999999       0.05                     0.0323000982786959       0.005863539828851572     0.01                     0.2194504867802607       2.5e-06                  0.146484375              0.035762876              1.024908                 
3800                     3.592437330285708        16586266                 35.85572455141755        176.56388303235138       0.11305131022832787      1.2507578795867722       0                        0                        0.792682                 0.05                     0.03031831075129729      0.005611652907949367     0.01                     0.21589800864199382      2.5e-06                  0.15342881944444448      0.033520605              0.9331258                
4000                     3.792989507781135        17465238                 40.59236542722652        221.36159837112916       0.11305131022832787      1.2507578795867722       0                        0                        0.7816959750000001       0.05                     0.028460330395833316     0.006071420744667514     0.01                     0.21843215086333015      2.5e-06                  0.15716911764705882      0.14028391               1.1477236                
4200                     3.9896299047602546       18342240                 44.70982434376964        217.5804014578427        0.11305131022832787      1.2507578795867722       0                        0                        0.770735425              0.05                     0.026720129738022028     0.006125167026402778     0.01                     0.20707594745326788      2.5e-06                  0.16874999999999998      0.27630398               0.8599946                
4400                     4.187431399491098        19220264                 54.241840011316725       242.53407504338122       0.11305131022832787      1.2507578795867722       0                        0                        0.7597606499999999       0.05                     0.02508427914021499      0.005814967294795411     0.01                     0.19848885481684087      2.5e-06                  0.1796875                0.5498809                1.3489554                
4600                     4.386593454413944        20094002                 56.69379776992236        283.18335853163524       0.11305131022832787      1.2507578795867722       0                        0                        0.748834975              0.05                     0.023555234790812302     0.007085029837310829     0.01                     0.21087407808456765      2.5e-06                  0.1842105263157895       -0.15483594              0.8285879                
4800                     4.612023853129811        20968926                 72.44194563322228        296.39358288045383       0.11305131022832787      1.2507578795867722       0                        0                        0.737893825              0.05                     0.02211742496144289      0.006708722460162415     0.01                     0.2100778969607371       2.5e-06                  0.1608455882352941       0.34879652               1.1363904                
5000                     4.869405595726437        21847362                 76.48461047265646        252.68127431194725       0.11305131022832787      1.2507578795867722       0                        0                        0.7269347875             0.05                     0.020765240659666912     0.007330911845201626     0.01                     0.19569801025661743      2.5e-06                  0.14344618055555555      -0.6167846               1.3582193                
5200                     5.141282740897602        22726839                 86.31306145418631        277.97337043177106       0.11305131022832787      1.2507578795867722       0                        0                        0.7159392625000001       0.05                     0.01949162988602328      0.0073381959449953255    0.01                     0.2092578352649549       2.5e-06                  0.17125822368421054      -0.24876826              1.0925703                
5400                     5.417229408621788        23613594                 79.59500416821083        282.81418327040967       0.11305131022832787      1.2507578795867722       0                        0                        0.7048514499999999       0.05                     0.018286417247829773     0.008014255072685912     0.01                     0.21217271227700013      2.5e-06                  0.2230282738095238       0.56868154               0.9463638                
5600                     5.692816192176607        24499891                 112.0020401852332        306.53319063255276       0.11305131022832787      1.2507578795867722       0                        0                        0.693786625              0.05                     0.01715799601010195      0.006599601262714713     0.01                     0.2086149452906102       2.5e-06                  0.198125                 -0.17323549              1.1700039                
5800                     5.967124835583899        25394953                 128.77703609668518       316.87573454913854       0.11305131022832787      1.2507578795867722       0                        0                        0.682566675              0.05                     0.016084837862179742     0.006824237151401272     0.01                     0.20814287129582631      2.5e-06                  0.21744791666666669      -0.52275956              1.7475579                
6000                     6.240311201877065        26289352                 136.02643022482619       502.1676747638145        0.11305131022832787      1.2507578795867722       0                        0                        0.671384225              0.05                     0.015082056468824354     0.006118303594121244     0.01                     0.20329413146657102      2.5e-06                  0.2185202205882353       0.37968194               1.0615641                
6200                     6.543533671432071        27272203                 181.20933298962942       504.87830742002086       0.11305131022832787      1.2507578795867722       0                        0                        0.6591599625000001       0.05                     0.014057235035439031     0.004648684687526838     0.01                     0.22650833498919382      2.5e-06                  0.226171875              -0.48744413              0.9738069                
6400                     6.891337914797995        28391831                 189.41309632925532       507.8207729891187        0.11305131022832787      1.2507578795867722       0                        0                        0.6451686624999999       0.05                     0.012969452898329417     0.005413859681236014     0.01                     0.19228745086695112      2.5e-06                  0.22061011904761907      -1.215424                1.909886                 
6600                     7.289375445246696        29700460                 217.19686488108925       496.8257559196876        0.11305131022832787      1.2507578795867722       0                        0                        0.6288149000000001       0.05                     0.011804218776225926     0.005103666494387258     0.01                     0.20531686854994166      2.5e-06                  0.20550271739130435      0.05272663               0.92544943               
6800                     7.800248125063049        31271628                 270.58221802878757       475.5052475608256        0.11305131022832787      1.2507578795867722       0                        0                        0.6092030625             0.05                     0.010544054845179092     0.004647065302818983     0.01                     0.20926478885925343      2.5e-06                  0.2399193548387097       -0.042969715             1.1218714                
7000                     8.430942454139391        33136453                 322.8722103655524        456.66640419708665       0.11305131022832787      1.2507578795867722       0                        0                        0.58590105               0.05                     0.009220460782704451     0.00393434754518881      0.01                     0.20585595316472738      2.5e-06                  0.22954963235294118      0.29296592               0.73151183               
7200                     9.059760094218785        35035009                 352.91311866372075       470.57131044517666       0.11305131022832787      1.2507578795867722       0                        0                        0.5621690375             0.05                     0.008043083802921356     0.0032500706236747007    0.01                     0.21023968044969746      2.5e-06                  0.20886948529411764      -0.2636127               1.277888                 
7400                     9.601925215522447        36960928                 368.534191456271         497.67068583502794       0.11305131022832787      1.2507578795867722       0                        0                        0.5381024875             0.05                     0.0070025500043457535    0.0032543081124458695    0.01                     0.19886346044950187      2.5e-06                  0.2023654513888889       0.12486209               0.8134378                
7600                     10.080937326351801       38879052                 385.21098325561616       518.1437080867798        0.11305131022832787      1.2507578795867722       0                        0                        0.51412415               0.05                     0.0060997266753063765    0.002979602083238812     0.01                     0.20884937595110387      2.5e-06                  0.2336154513888889       0.12505628               0.6384577                
7800                     10.564397536648645       40805866                 401.0870029496222        515.4099102892467        0.11305131022832787      1.2507578795867722       0                        0                        0.49004372500000004      0.05                     0.005310180853713798     0.002432676032775497     0.01                     0.20071958598202547      2.5e-06                  0.21906672297297297      -0.041052878             0.61469966               
8000                     11.046844797068172       42729594                 406.4550661156528        532.1710260921463        0.11305131022832787      1.2507578795867722       0                        0                        0.46599187500000006      0.05                     0.004623593957621608     0.0026515530116739683    0.01                     0.20082205798077796      2.5e-06                  0.22276785714285716      -1.4422909               1.43508                  
8200                     11.518095982803239       44658573                 425.78289182738695       526.6629362993647        0.11305131022832787      1.2507578795867722       0                        0                        0.44188672500000004      0.05                     0.004024545229169692     0.001896624995089568     0.01                     0.201352940590464        2.5e-06                  0.2255345394736842       -0.2470145               0.84740424               
8400                     11.987187007665634       46591801                 424.22796164685604       534.8925593792187        0.11305131022832787      1.2507578795867722       0                        0                        0.4177139125             0.05                     0.0035017471289610206    0.0030533499472637365    0.01                     0.19519937663738218      2.5e-06                  0.20591517857142855      -0.12272426              0.92939425               
8600                     12.44476754354106        48517943                 435.41703717624654       530.9629503966801        0.11305131022832787      1.2507578795867722       0                        0                        0.3936383375             0.05                     0.0030485676988929867    0.002157097847783815     0.01                     0.2038106806576252       2.5e-06                  0.2230902777777778       0.0552203                0.45034146               
8800                     12.910975622468525       50447645                 420.43545111843946       539.8580481998014        0.11305131022832787      1.2507578795867722       0                        0                        0.3695142                0.05                     0.0026532947640674       0.0029802414417645197    0.01                     0.20589966600361678      2.5e-06                  0.23660714285714285      -0.6610893               1.3909001                
9000                     13.362576965424749       52363421                 455.33328956430154       534.7628902792885        0.11305131022832787      1.2507578795867722       0                        0                        0.34557384999999996      0.05                     0.0023117167777876525    0.001378917388653979     0.01                     0.20097658536522775      2.5e-06                  0.24704391891891891      -0.050255563             0.4221318                
9200                     13.815468672249052       54288409                 481.6851232718135        541.0488253309065        0.11305131022832787      1.2507578795867722       0                        0                        0.3215152875             0.05                     0.0020127425080009357    0.001169665330699469     0.01                     0.20007426694256106      2.5e-06                  0.2270764802631579       -0.12484561              0.5406427                
9400                     14.276338453756438       56221154                 430.11089080385216       541.3084465870745        0.11305131022832787      1.2507578795867722       0                        0                        0.29734933750000003      0.05                     0.0017513516011586298    0.002295038751349744     0.01                     0.20749448272787657      2.5e-06                  0.24913194444444442      -0.22534463              0.53959507               
9600                     14.623749674757322       58141266                 492.5781576644611        535.6993335430936        0.11305131022832787      1.2507578795867722       0                        0                        0.27335457500000004      0.05                     0.001525409467419573     0.0007856662510484487    0.01                     0.196056379409703        2.5e-06                  0.2909128289473684       -0.084286906             0.3668643                
9800                     14.96150295317173        60069549                 493.9500218573619        541.351928436327         0.11305131022832787      1.2507578795867722       0                        0                        0.24925103750000002      0.05                     0.0013277844974971084    0.0008546525805645375    0.01                     0.20012713941794474      2.5e-06                  0.29903371710526316      -0.04502789              0.3184699                
10000                    15.298433559603161       62001129                 499.41012963575247       541.348624036265         0.11305131022832787      1.2507578795867722       0                        0                        0.22510628749999997      0.05                     0.0011554887427260908    0.0007841255114008641    0.01                     0.1977618617789918       2.5e-06                  0.2962582236842105       0.009509933              0.40215623               
10200                    15.63288539522224        63921322                 508.8515829491998        539.5686622984379        0.11305131022832787      1.2507578795867722       0                        0                        0.20110387500000002      0.05                     0.0010063746474274638    0.0005195393561591214    0.01                     0.19384299933689794      2.5e-06                  0.30324835526315796      -0.100331396             0.34191102               
10400                    15.968346272177167       65848132                 501.5868688128517        542.1291343034908        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0006709123389387777    0.01                     0.19328343147706045      2.5e-06                  0.3349095394736842       -0.2159726               0.6017685                
10600                    16.29776953286595        67773147                 505.25698102294484       537.2592203669519        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0005066352041706666    0.01                     0.19733768919066183      2.5e-06                  0.2734375                -0.1977906               0.45404378               
10800                    16.629810700946383       69703348                 506.58743813966714       540.1349851807712        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0005858455833611899    0.01                     0.1920686105180434       2.5e-06                  0.315686677631579        -0.14400035              0.42096296               
11000                    16.964178485009406       71643058                 508.4594149855352        538.3522735789951        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0005115340814451262    0.01                     0.19351011012239677      2.5e-06                  0.2953330592105263       -0.038972694             0.30283698               
11200                    17.293758314914175       73568277                 496.596375004066         536.7866093847415        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.000914031510259711     0.01                     0.19715649879071862      2.5e-06                  0.3217516447368421       -0.17253558              0.32191673               
11400                    17.62502757595645        75498307                 505.1012433887066        534.8650210198574        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0004912935980284697    0.01                     0.1831562183674817       2.5e-06                  0.302734375              -0.24744529              0.36406735               
11600                    17.957709589070745       77429380                 509.2772740949548        539.049009791994         0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0004490593296635014    0.01                     0.1913888885541574       2.5e-06                  0.27035361842105265      -0.09661993              0.32035837               
11800                    18.291466414199935       79359278                 510.6301652660804        538.8933901373822        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0006140456802146027    0.01                     0.19378118580329773      2.5e-06                  0.28515625               -0.10306099              0.3615631                
12000                    18.62298254079289        81285120                 509.48961313067605       540.0182045738479        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0005270991871683644    0.01                     0.1896739835777369       2.5e-06                  0.30448190789473684      -0.106188476             0.7088148                
12200                    18.95435694270664        83209098                 512.6660181942949        537.454077031329         0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0004503298006463745    0.01                     0.18375960975199157      2.5e-06                  0.2915296052631579       -0.122715205             0.406722                 
12400                    19.282242686748504       85129725                 506.44154716044414       541.8167824929856        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0006325619364193507    0.01                     0.18285073139582222      2.5e-06                  0.31671463815789475      -0.2977047               0.66094875               
12600                    19.609762513240177       87054372                 513.9255574951571        540.0583515047201        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00044469188707664314   0.01                     0.19256396654772717      2.5e-06                  0.2953330592105263       -0.07607533              0.30811697               
12800                    19.94051698115137        88977943                 513.0655823574868        538.6898067018931        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00047086570292489537   0.01                     0.20072674540508734      2.5e-06                  0.32915296052631576      -0.04478637              0.27907544               
13000                    20.273539795411956       90923654                 511.4901516497863        540.0542890493878        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0007679308939474907    0.01                     0.18349801023539744      2.5e-06                  0.32195723684210525      -0.039029147             0.3193882                
13200                    20.61345023930073        92880248                 511.60541270827525       540.4147471547542        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00047197749038212737   0.01                     0.19430942372051313      2.5e-06                  0.2747738486842105       -0.16594593              0.3596143                
13400                    20.95431428266896        94816295                 502.16638242479274       538.4152326239124        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0011396828521188392    0.01                     0.19844304669746443      2.5e-06                  0.2992393092105263       -0.0035289458            0.26133546               
13600                    21.302661339441936       96802127                 495.88526859088785       539.5052274266502        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0009027243231439324    0.01                     0.17839030822034221      2.5e-06                  0.26404138513513514      -0.15119058              0.40933195               
13800                    21.645833603872195       98745520                 510.91600885688445       540.3032620483493        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0004347729022811109    0.01                     0.19419838174393303      2.5e-06                  0.30108963815789475      -0.1405018               0.259365                 
14000                    21.999511594971022       100710602                510.7465097013819        540.4760513325855        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.001081463852331485     0.01                     0.18644751681897198      2.5e-06                  0.28402549342105265      -0.08911625              0.27561817               
14200                    22.34457594116529        102658182                511.171153766744         539.4658175180901        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0006133915063808097    0.01                     0.18865131882730088      2.5e-06                  0.2835115131578947       0.046212766              0.19987339               
14400                    22.684069289300176       104597740                516.569120348975         541.0667739366745        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0003328126524054728    0.01                     0.19953022984248636      2.5e-06                  0.3057154605263158       -0.036057778             0.26828608               
14600                    23.018564586374495       106537819                513.5876578696868        541.4915488957413        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0004900461733840482    0.01                     0.18153996818306806      2.5e-06                  0.3079769736842105       -0.062333092             0.25386286               
14800                    23.354107090234756       108484517                508.1660096541108        534.283729359103         0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00048633648313960675   0.01                     0.18990511207008048      2.5e-06                  0.3109580592105263       -0.14220014              0.44182485               
15000                    23.695997559759352       110433538                512.9798653744858        542.1059970580956        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0005483591005007551    0.01                     0.203630161827038        2.5e-06                  0.2802220394736842       -0.13681808              0.3820274                
15200                    24.037345004876453       112363822                515.1765705563238        543.192918693092         0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0005013303027202422    0.01                     0.19267457211390138      2.5e-06                  0.3131167763157895       -0.04486075              0.2539176                
15400                    24.38580348074436        114313499                516.199334011092         540.9318809970478        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00034953349339909774   0.01                     0.18338977442564147      2.5e-06                  0.3326480263157895       0.07920315               0.1696329                
15600                    24.72881304429637        116253983                515.6560955688819        541.5312620581107        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00040297613150797637   0.01                     0.1889019153497525       2.5e-06                  0.3042763157894737       -0.03188284              0.26496145               
15800                    25.078795535829332       118211121                515.7235624766515        542.7220815053829        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0005094128226921001    0.01                     0.1888201714088944       2.5e-06                  0.26860608552631576      -0.18850167              0.33014795               
16000                    25.425430407126743       120160843                512.5654218407138        543.2135623985139        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0009779610644799455    0.01                     0.1889850331813489       2.5e-06                  0.2809416118421053       -0.062407747             0.27522492               
16200                    25.764308588306108       122089774                495.3071023243886        542.5107283589779        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0016240268495645678    0.01                     0.18774979394058594      2.5e-06                  0.3031684027777778       -0.06898958              0.21203168               
16400                    26.104915231135156       124029462                520.0753789817766        543.3687728948191        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00044250143808935      0.01                     0.18738096412026178      2.5e-06                  0.300061677631579        -0.17290285              0.9163937                
16600                    26.445231111248333       125985364                518.0126903486722        542.9954768914062        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0004002060443625803    0.01                     0.18300933120036988      2.5e-06                  0.28793174342105265      -0.06940267              0.31660694               
16800                    26.785329821573363       127938458                520.3064019114738        543.862892269444         0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00041838601983775      0.01                     0.19262079213819416      2.5e-06                  0.32730263157894735      -0.08193494              0.2372079                
17000                    27.119352709319855       129861739                510.74094534661623       543.3851862995051        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0010315766640520156    0.01                     0.1865302011483928       2.5e-06                  0.30247043918918914      -0.13170303              0.8082658                
17200                    27.461043895549246       131804606                522.7070488931015        543.6520972740489        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0003015655360836957    0.01                     0.18814311998185554      2.5e-06                  0.32730263157894735      -0.18453877              0.46967182               
17400                    27.79994713154104        133750930                522.7730650907295        546.2007502782444        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0003645748617696211    0.01                     0.18162495243412102      2.5e-06                  0.32401315789473684      -0.082794726             0.26977733               
17600                    28.142832696636518       135717559                520.7805921590881        543.2556591823788        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00037511268425604563   0.01                     0.20228571919601804      2.5e-06                  0.27785773026315785      -0.120861076             0.37882304               
17800                    28.494466682606273       137667756                522.1512789243177        545.7584992864879        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00038438784066018245   0.01                     0.18376567855624382      2.5e-06                  0.32257401315789475      -0.10550409              0.2828339                
18000                    28.84562130232652        139630717                521.1713799315232        545.2833852255644        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.000354305434430707     0.01                     0.19875479379889407      2.5e-06                  0.28155838815789475      -0.00966304              0.2116728                
18200                    29.215029036336475       141591909                520.846849739747         542.7596496247169        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00037051093762018256   0.01                     0.18823308068156047      2.5e-06                  0.32637746710526316      -0.13823833              0.31015736               
18400                    29.584266084631285       143551698                521.9575807399655        545.6332245834053        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0007286666954984723    0.01                     0.1879810296599508       2.5e-06                  0.310546875              -0.20485489              0.35135585               
18600                    29.931961980660756       145496975                523.7458366522508        548.4169605442252        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00035825164236843863   0.01                     0.18466959768710167      2.5e-06                  0.3131167763157895       -0.087993786             0.3632315                
18800                    30.277792448533905       147442883                510.87075562598363       546.8569753009904        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0005181922089119522    0.01                     0.19156009860563317      2.5e-06                  0.3020481418918919       -0.045840807             0.23261212               
19000                    30.625381049050226       149374057                522.0107053310984        545.1828318747499        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0002677902298572869    0.01                     0.19597090931462224      2.5e-06                  0.3276110197368421       -2.8782062e-05           0.14587907               
19200                    30.97092657175329        151320913                523.9681980513778        548.150126390034         0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0006101532885323698    0.01                     0.18608491637400892      2.5e-06                  0.2811472039473684       -0.06496936              0.3608167                
19400                    31.313619202772777       153253484                524.0347948762204        545.4215302506973        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0002663320017649982    0.01                     0.18926718079264424      2.5e-06                  0.32391036184210525      -0.118079275             0.5572075                
19600                    31.689425583746697       155186422                526.3704613334244        548.5276634154022        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0003872984522283667    0.01                     0.18789413363035573      2.5e-06                  0.2593544407894737       -0.28125528              0.8647995                
19800                    32.110150438215996       157121815                525.6263319893826        548.1313297318486        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00026978768299781413   0.01                     0.19708137036497264      2.5e-06                  0.3192845394736842       0.036244664              0.17195754               
20000                    32.56519533203708        159050093                526.3330203154119        546.334144027081         0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.00024699709010029007   0.01                     0.19936818122790245      2.5e-06                  0.30026726973684215      -0.09127618              0.2646227                
20200                    33.00976086596648        160988686                523.9408712582881        546.9160497655005        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0002874269986908697    0.01                     0.19418926481280085      2.5e-06                  0.28022203947368424      -0.25993553              0.28658825               
20400                    33.4550351821714         162948534                521.391658863731         548.9474684602976        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0005398929082622617    0.01                     0.1806355167339605       2.5e-06                  0.2993421052631579       -0.039022923             0.30008233               
20600                    33.89564451946153        164893084                527.1954206271457        549.2195396750153        0.11305131022832787      1.2507578795867722       0                        0                        0.2                      0.05                     0.0010000000000000002    0.0002176764343893841    0.01                     0.198829987503           2.5e-06                  0.30016447368421056      -0.1230008               0.2560532                
