Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.0013622708453072442    4403                     6.9965554513983435       7.695296518043368        0.07376094787839622      1.035343875117604        0.48817874772668224      0.06806195494909714      0.9999518875             0.05                     0.09997230805360582      0.04888431203471555      0.01                     0.5646267183474265       2.5e-06                  0.63916015625            0.18019608               5.407688                 
200                      0.27989605757925246      872069                   21.142043123566864       66.91329565436561        0.0068017134814541       0.9620523342237074       0.4999477920033414       0.02                     0.989106075              0.05                     0.09392153622775273      0.014836268716274336     0.01                     0.28712123555733876      2.5e-06                  0.2038143382352941       3.0441866                3.213458                 
400                      0.5566440225972069       1739723                  32.80627469979621        119.04970932623313       0.005036556717954522     1.0094367293711826       0.49995450354872323      0.02                     0.9782602625             0.05                     0.08823698421217856      0.003922296965463508     0.01                     0.3015412124531234       2.5e-06                  0.2555147058823529       9.794018                 4.968576                 
600                      0.8305454458793005       2607354                  40.882728433362516       149.76564410715548       0.005036556717954522     1.0094367293711826       0.49995450354872323      0.02                     0.9674152                0.05                     0.08289684463746452      0.006247747781772513     0.01                     0.30813915271531134      2.5e-06                  0.28699448529411764      11.442802                5.951325                 
800                      1.1050640847947863       3473611                  45.322377693046235       162.08674987366533       0.005036556717954522     1.0094367293711826       0.49995450354872323      0.02                     0.9565866625             0.05                     0.07788730128635785      0.0010960871425993446    0.01                     0.31452454114332795      2.5e-06                  0.376953125              17.052858                7.761924                 
1000                     1.3796518547005123       4335235                  46.48560187229602        174.40086252347476       0.005036556717954522     1.0094367293711826       0.49995450354872323      0.02                     0.94581615               0.05                     0.07320493763779118      0.0051952235177970905    0.01                     0.3062099531731185       2.5e-06                  0.29825367647058826      15.721803                7.3026376                
1200                     1.6536339794927173       5187863                  53.028831530867826       183.59991326386893       0.005036556717954522     1.0094367293711826       0.49995450354872323      0.02                     0.9351585124999999       0.049999999999999996     0.06884878511809724      0.003719166805744578     0.01                     0.3087660470046103       2.5e-06                  0.32958984375            17.963484                7.795443                 
1400                     1.9269591032796436       6027587                  53.715298918006994       192.407045406275         0.005036556717954522     1.0094367293711826       0.49995450354872323      0.02                     0.9246619625             0.05                     0.06481192283371352      0.00035575897235418097   0.01                     0.2892998023889959       2.5e-06                  0.266357421875           17.596207                7.165121                 
1600                     2.20566181090143         6893099                  65.12233733753573        166.94852553728407       0.005036556717954522     1.0094367293711826       0.49995450354872323      0.02                     0.913842925              0.05                     0.06089860052767432      0.013170972260084568     0.01                     0.302668574382551        2.5e-06                  0.28955078125            22.684166                9.429354                 
1800                     2.48258379108376         7746231                  72.48761617404324        211.4738866412458        0.005036556717954522     1.0094367293711826       0.49995450354872323      0.02                     0.9031797125             0.05                     0.05727291413439055      0.0016310323858841219    0.01                     0.342908366364153        2.5e-06                  0.37683823529411764      26.801495                11.832256                
2000                     2.7620585182640287       8601687                  88.53224754016126        240.4311187468551        0.005036556717954522     1.0094367293711826       0.49995450354872323      0.02                     0.8924866625             0.05                     0.05385383758584166      0.0029687321693191893    0.01                     0.3212437507532099       2.5e-06                  0.4609375                31.099936                13.118535                
2200                     3.0424859591987397       9450667                  86.4873315170498         194.39146543592182       0.005036556717954522     1.0094367293711826       0.49995450354872323      0.02                     0.8818745124999999       0.05                     0.05066246086238672      0.006076618906296757     0.01                     0.33201489109984217      2.5e-06                  0.4827665441176471       26.683823                15.912512                
2400                     3.331585778196653        10313386                 40.0071661691961         60.50377245664135        0.005036556717954522     1.0094367293711826       0.49995450354872323      0.02                     0.8710904375             0.05                     0.0476130600115749       0.019525981097317794     0.01                     0.32843251723576994      2.5e-06                  0.40142463235294124      6.3922443                6.8766065                
