Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.0013963058922025892    4306                     5.448996338782473        6.9745981989641574       0.09119220000823575      0.9061099565556409       0                        0                        0.9999528                0.05                     0.09997283318674988      0.1224867924429418       0.01                     0.4757966367760673       2.5e-06                  0.60595703125            -6.922266                4.4677796                
200                      0.27706743280092877      871596                   10.734609665611856       20.07047433969079        0.08719011994055281      0.8060215123510857       0                        0                        0.98911185               0.05                     0.09392465856702956      0.00292268617067748      0.01                     0.28520487603964284      2.5e-06                  0.091552734375           -0.0130641805            1.0405918                
400                      0.5547115320629544       1744716                  11.749233752089426       24.69734274058631        0.09357159130742065      0.8010831367525499       0                        0                        0.97819785               0.05                     0.08820528854343082      0.0021762298019893933    0.01                     0.2989877906511538       2.5e-06                  0.108154296875           -0.3692076               0.87438905               
600                      0.8308470756477779       2617836                  11.97915065140944        26.39384102641724        0.09357159130742065      0.8010831367525499       0                        0                        0.9672838500000001       0.05                     0.08283418908015029      0.0014835768040484254    0.01                     0.28789118921849877      2.5e-06                  0.09814453125            0.04627817               0.43809894               
800                      1.1081868172354168       3492316                  12.19473722264204        28.691909715431912       0.09357159130742065      0.8010831367525499       0                        0                        0.95635285               0.05                     0.07778254071790817      0.0016672584802108759    0.01                     0.3008331642486155       2.5e-06                  0.119140625              0.005810648              0.56649095               
1000                     1.3880095822281309       4371964                  12.623105587559671       30.849719998557024       0.09357159130742065      0.8010831367525499       0                        0                        0.94535725               0.05                     0.07301181168857244      0.0033850904387691116    0.01                     0.28119067690568045      2.5e-06                  0.130126953125           -0.1501247               0.5664247                
1200                     1.6716415996683969       5261414                  13.211130901684793       42.07150294423553        0.09357159130742065      0.8010831367525499       0                        0                        0.9342391250000001       0.05                     0.06848537095741689      0.003658171884353578     0.01                     0.2893122283858247       2.5e-06                  0.134033203125           0.1709732                0.6138293                
1400                     1.958414342800776        6149508                  13.457698166209303       44.46637329855122        0.09357159130742065      0.8010831367525499       0                        0                        0.92313795               0.05                     0.06424581976405726      0.0030964835571012372    0.01                     0.2930345590575598       2.5e-06                  0.152099609375           0.26830488               0.4586759                
1600                     2.2442960023880003       7040544                  14.39662175981297        50.37955121836508        0.09357159130742065      0.8010831367525499       0                        0                        0.9120003999999999       0.05                     0.060256097352067585     0.0022287630021082805    0.01                     0.28606728673912585      2.5e-06                  0.214599609375           0.01731539               0.8014708                
1800                     2.532297239700953        7932013                  15.39925278000925        64.12355518660924        0.09357159130742065      0.8010831367525499       0                        0                        0.9008536375             0.05                     0.056511143296660925     0.0029536296208334534    0.01                     0.2815020210109651       2.5e-06                  0.2001953125             -0.004286336             0.6970433                
2000                     2.817114088601536        8804058                  16.12000926194665        129.52453933136718       0.09357159130742065      0.8010831367525499       0                        0                        0.889957275              0.05                     0.05307538919802229      0.0021956450952583346    0.01                     0.28965387602939324      2.5e-06                  0.2063419117647059       0.18712924               0.39089528               
2200                     3.1078739717271593       9683255                  17.14578277698545        258.13980099208834       0.09357159130742065      0.8010831367525499       0                        0                        0.8789677124999999       0.05                     0.04982178477034063      0.003172518665665206     0.01                     0.2848210676080164       2.5e-06                  0.1488970588235294       -0.035339512             0.5991922                
2400                     3.404219232797623        10575945                 18.75916675885641        215.2636537084036        0.09357159130742065      0.8010831367525499       0                        0                        0.8678098875             0.05                     0.046722354338932286     0.0028865006146992934    0.01                     0.2865543641253478       2.5e-06                  0.1875                   -0.03131592              0.62360555               
2600                     3.6999632673131093       11462971                 21.11358750604708        242.3131979212949        0.09357159130742065      0.8010831367525499       0                        0                        0.8567180624999999       0.05                     0.04383239047012414      0.0033082730649311998    0.01                     0.2878948610741645       2.5e-06                  0.177001953125           -0.22118156              0.7378512                
2800                     3.99435262799263         12346055                 23.315486761628996       137.26343818289874       0.09357159130742065      0.8010831367525499       0                        0                        0.8456800875             0.05                     0.041133931334010276     0.004459210932282076     0.01                     0.2878202995634638       2.5e-06                  0.1826171875             -0.032512702             0.65038806               
3000                     4.291103750798437        13228974                 27.721088047111593       160.86860491437199       0.09357159130742065      0.8010831367525499       0                        0                        0.8346446249999999       0.049999999999999996     0.038602156090763486     0.003107082858953029     0.01                     0.3033714081325075       2.5e-06                  0.1801470588235294       0.050107412              0.5973619                
3200                     4.590583275821474        14113319                 31.360905153990196       366.50153441841223       0.09357159130742065      0.8010831367525499       0                        0                        0.8235913125             0.05                     0.03622248833617536      0.0030800449330854462    0.01                     0.2951542090295869       2.5e-06                  0.19829963235294118      -0.013879695             0.5259378                
3400                     4.894051572746701        15002646                 36.30795662464311        425.94435932722513       0.09357159130742065      0.8010831367525499       0                        0                        0.812475925              0.05                     0.0339773741461964       0.00305941878907427      0.01                     0.2990033019553212       2.5e-06                  0.1796875                -0.100322776             0.729269                 
3600                     5.197005331185129        15888167                 40.60172671831572        448.6957018595781        0.09357159130742065      0.8010831367525499       0                        0                        0.8014083125             0.05                     0.031880181206147974     0.0031909626545711944    0.01                     0.3010288265068084       2.5e-06                  0.224609375              0.17805012               0.527882                 
3800                     5.495593673984209        16754606                 47.37548986679836        550.0176600270589        0.09357159130742065      0.8010831367525499       0                        0                        0.790579425              0.049999999999999996     0.029953568036923513     0.0032467979958470863    0.01                     0.284461901180054        2.5e-06                  0.19099506578947367      -0.24124974              0.6737835                
4000                     5.800680851207839        17639268                 55.19159007358577        507.692115595605         0.09357159130742065      0.8010831367525499       0                        0                        0.7795231499999999       0.05                     0.02810657165118486      0.003250766508548016     0.01                     0.27658120061581337      2.5e-06                  0.19596354166666666      0.05082565               0.73152083               
4200                     6.103863496118121        18514985                 62.16509184132973        459.0026148328526        0.09357159130742065      0.8010831367525499       0                        0                        0.7685770375000001       0.05                     0.026390194663922097     0.0033837044232184       0.01                     0.2834466431467306       2.5e-06                  0.1869419642857143       -0.07593861              1.0986385                
4400                     6.4073709625668          19391602                 72.32541634415232        430.7926336771386        0.09357159130742065      0.8010831367525499       0                        0                        0.7576227875             0.05                     0.02477747055764493      0.0038448277460298007    0.01                     0.27756633050739765      2.5e-06                  0.1870659722222222       0.022698056              1.0696415                
4600                     6.710026077628136        20263986                 86.4059695742574         448.33610567155404       0.09357159130742065      0.8010831367525499       0                        0                        0.7467209875             0.05                     0.0232703260684359       0.003016311615196866     0.01                     0.2857141008245803       2.5e-06                  0.2027529761904762       0.12780891               0.6731393                
4800                     7.016587154534128        21147803                 96.20139256053923        498.4626694419402        0.09357159130742065      0.8010831367525499       0                        0                        0.7356764625000001       0.05                     0.021836908595891668     0.004367312505564769     0.01                     0.3054940754858156       2.5e-06                  0.2373046875             -0.031565383             0.75839645               
5000                     7.320248394740952        22021170                 108.95747137866931       492.2997300657349        0.09357159130742065      0.8010831367525499       0                        0                        0.724763125              0.05                     0.020507268257334302     0.0031128869154094397    0.01                     0.2861054380838242       2.5e-06                  0.1872829861111111       0.06775132               0.6799313                
5200                     7.630129579504331        22908714                 128.76067364316992       452.38059842020175       0.09357159130742065      0.8010831367525499       0                        0                        0.713675075              0.05                     0.01923923004227455      0.00358781069042466      0.01                     0.29118391725101644      2.5e-06                  0.20554315476190477      0.39020064               0.7483072                
5400                     7.939764532579316        23796517                 146.9134804521209        489.69899965019096       0.09357159130742065      0.8010831367525499       0                        0                        0.7025825375             0.05                     0.018049132941020722     0.0033234672358351722    0.01                     0.2885594282997772       2.5e-06                  0.23551432291666666      -0.2819473               0.8303454                
5600                     8.248010669747988        24684483                 141.47510534173716       562.7597384238137        0.09357159130742065      0.8010831367525499       0                        0                        0.6914745874999999       0.05                     0.016931150445490428     0.003770027220245818     0.01                     0.29286269610747695      2.5e-06                  0.2581129807692308       -0.018680403             0.5656305                
5800                     8.558143307831552        25574680                 194.06453288955828       568.3647947220834        0.09357159130742065      0.8010831367525499       0                        0                        0.6803643125             0.05                     0.015882204409787458     0.0018955669354674626    0.01                     0.28921828040432546      2.5e-06                  0.24168346774193547      -0.042263754             0.73136485               
6000                     8.87138959109783         26468949                 224.12428482368045       563.8740175790072        0.09357159130742065      0.8010831367525499       0                        0                        0.6691950625             0.05                     0.014893187468955184     0.002164110616730694     0.01                     0.2887167551347779       2.5e-06                  0.20833333333333334      -0.0465334               0.7614736                
6200                     9.214557958046596        27463378                 231.80990842143925       563.6685417131189        0.09357159130742065      0.8010831367525499       0                        0                        0.656770425              0.05                     0.013865197574137995     0.0028192609013785843    0.01                     0.2808816799893975       2.5e-06                  0.24980468749999998      0.0124569535             0.6459234                
6400                     9.612191696100766        28616072                 315.7623431135996        561.9377266641123        0.09357159130742065      0.8010831367525499       0                        0                        0.6423771                0.05                     0.012762705559126668     0.0016883233073895097    0.01                     0.28009225573390717      2.5e-06                  0.2084375                0.040197298              0.622676                 
6600                     10.078038295441203       29971469                 344.4697236359184        567.1873791612601        0.09357159130742065      0.8010831367525499       0                        0                        0.6254414875000001       0.05                     0.011577204873304039     0.0020722976407543886    0.01                     0.28013789798650474      2.5e-06                  0.22453703703703703      0.17630744               0.39699018               
6800                     10.637843214472134       31613330                 458.23820618419535       570.8216962112906        0.09357159130742065      0.8010831367525499       0                        0                        0.604944                 0.05                     0.010288688056136759     0.0013534029098082102    0.01                     0.2898641829778041       2.5e-06                  0.22868303571428572      -0.13779058              0.44564724               
7000                     11.289456349876192       33525287                 461.5033712516931        574.6961431978783        0.09357159130742065      0.8010831367525499       0                        0                        0.58104365               0.05                     0.008966214513594764     0.0018005366357621306    0.01                     0.2740708100210343       2.5e-06                  0.24910714285714286      -0.18063119              1.1270967                
7200                     11.943740140067206       35441938                 511.24016553090416       575.3666899265486        0.09357159130742065      0.8010831367525499       0                        0                        0.5570961750000001       0.05                     0.007811607927793704     0.0007358646213632663    0.01                     0.29000331289870174      2.5e-06                  0.23858963815789472      0.07588544               0.25885135               
7400                     12.597300407091776       37360583                 487.1089612914403        575.6238209600668        0.09357159130742065      0.8010831367525499       0                        0                        0.53310575               0.05                     0.006804001097606996     0.0018073691437621164    0.01                     0.2879427440412757       2.5e-06                  0.2664930555555556       0.010518419              0.32647002               
7600                     13.2481252404054         39276530                 528.9921619299538        577.4745947364197        0.09357159130742065      0.8010831367525499       0                        0                        0.509163775              0.05                     0.005928016960199003     0.0005403287556012067    0.01                     0.29693645170252575      2.5e-06                  0.19099506578947367      0.013484005              0.29628205               
7800                     13.898479183250004       41186802                 523.6598478623339        576.82139058833          0.09357159130742065      0.8010831367525499       0                        0                        0.48528380000000004      0.05                     0.0051666554427395265    0.0008557411880893166    0.01                     0.28522274787782836      2.5e-06                  0.21021792763157893      -0.057624295             0.29629672               
8000                     14.552462100254164       43105822                 532.8450195704434        579.4463282673712        0.09357159130742065      0.8010831367525499       0                        0                        0.46129762500000004      0.05                     0.004500326908177691     0.0004970915198507435    0.01                     0.2860839286770084       2.5e-06                  0.22584292763157895      -0.11072927              0.29798588               
