Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.0013983217212888929    4382                     4.038654810441997        4.700134310057887        0.11339008560377467      1.177504579410134        0.7601763530053145       0.25955605449537256      0.99995185               0.05                     0.0999722864728507       0.154587640765385        0.01                     0.48769732791697606      2.5e-06                  0.597900390625           -8.261402                4.144122                 
200                      0.2852751993470722       869697                   9.050874379979499        15.251827327987927       0.03432675621064203      1.1221342772592076       0.7941372136354308       0.21832943681499245      0.989135375              0.05                     0.0939373787793681       0.0013774553489758331    0.01                     0.3029957529814804       2.5e-06                  0.10776654411764705      0.034960188              0.41316766               
400                      0.571264836523268        1736351                  9.1222344835516          16.0565684136171         0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.9783024124999999       0.05                     0.08825839618192806      0.003229850818837911     0.01                     0.29879774131319103      2.5e-06                  0.1452205882352941       -0.13440019              1.150746                 
600                      0.8515318896373113       2603903                  9.868311321068287        20.374301814597715       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.9674580125000001       0.05000000000000001      0.08291727696317004      0.003172809547322686     0.01                     0.29318683076417074      2.5e-06                  0.14404296875            0.14356652               0.7764772                
800                      1.132295290629069        3470188                  10.223127766148185       25.380984280450093       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.95662945               0.05                     0.07790648765352443      0.003342991785530103     0.01                     0.29718423140002415      2.5e-06                  0.134765625              0.10119409               0.60916954               
1000                     1.4108525266249974       4331839                  10.583825772332414       27.265940812766495       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.9458588125             0.05                     0.07322291788683653      0.0030482366335036204    0.01                     0.28773185767931864      2.5e-06                  0.167236328125           -0.008806508             0.61705077               
1200                     1.689437633620368        5188663                  10.447297850251761       28.392373380229092       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.9351485125             0.05                     0.06884482197750956      0.002938021031923199     0.01                     0.28779013454914093      2.5e-06                  0.160400390625           0.020264171              0.54192793               
1400                     1.9721879713402855       6047914                  10.814125039066177       39.72242781294116        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.924407875              0.05                     0.0647171952775791       0.002537603269047395     0.01                     0.2899535099277273       2.5e-06                  0.15771484375            0.06202883               0.5323437                
1600                     2.2658580687973235       6943944                  11.25220417282015        72.79437547833027        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.9132079                0.05                     0.06067639221909527      0.0024646890631174756    0.01                     0.28045962477335706      2.5e-06                  0.130859375              0.13437839               0.638922                 
1800                     2.5596494065390694       7837612                  12.22096963069436        77.25742531625099        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.90203365               0.05                     0.056896313115711396     0.0028595442681762506    0.01                     0.2929236519266851       2.5e-06                  0.137451171875           -0.23537569              0.968291                 
2000                     2.848311593002743        8711374                  12.58697276049215        71.89685833202739        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.891115825              0.05                     0.05343053988474803      0.0034843092948636583    0.01                     0.2949448815711281       2.5e-06                  0.1486672794117647       0.15228885               0.70743954               
2200                     3.1407016535600025       9585951                  13.596048057697868       83.41928965329222        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.8801840125             0.05                     0.0501718403040832       0.00361768586855546      0.01                     0.29997009416932574      2.5e-06                  0.17026654411764705      0.07694678               0.7097956                
2400                     3.438888298670451        10473992                 14.425467965902723       161.17279844230657       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.8690843                0.05                     0.04706637492247751      0.0030267459515016526    0.01                     0.2784999406841748       2.5e-06                  0.1551011029411765       0.04213024               0.6746868                
2600                     3.737735845314132        11358401                 16.3450548908962         196.21407771762242       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.8580251875             0.05                     0.044163447569377984     0.003505823628984217     0.01                     0.27977949811611325      2.5e-06                  0.160888671875           0.03595513               0.88833696               
2800                     4.039583888649941        12239591                 17.67738556061954        263.18824870126025       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.8470109125             0.05                     0.0414502621196915       0.004394978431491836     0.01                     0.29049052100162953      2.5e-06                  0.12060546875            -0.018917965             0.7872255                
3000                     4.343894073300891        13129408                 18.711118678018224       269.79134678931916       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.835889                 0.05                     0.0388796637246402       0.0042806700387245655    0.01                     0.2888926027226262       2.5e-06                  0.14501953125            0.5341592                1.1007115                
3200                     4.647332697908084        14015641                 20.678724530621828       265.31742765895575       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.8248120875             0.05                     0.03647793278417335      0.0035015877947444096    0.01                     0.297194517655846        2.5e-06                  0.13396139705882354      0.23309804               0.9195173                
3400                     4.9550743162631985       14902861                 21.885864866366767       272.1441987804674        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.813722475              0.05                     0.03422206308202681      0.0034677809761727556    0.01                     0.3133731533170623       2.5e-06                  0.18175551470588236      0.5145137                0.6403088                
3600                     5.264066088530752        15790462                 29.080141656928255       293.34256810703357       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.8026205                0.05                     0.032103416262028964     0.0033960576955678334    0.01                     0.30219907156424597      2.5e-06                  0.15185546875            0.07336438               0.75458187               
3800                     5.573075680004226        16672160                 30.710013148291626       299.71653530264047       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.7916087875000001       0.05000000000000001      0.03013158440698506      0.004575997926478618     0.01                     0.2994569387090834       2.5e-06                  0.1611842105263158       0.25360417               1.0858392                
4000                     5.882692828973134        17554846                 32.000226505803624       272.62663790750287       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.7805755                0.05                     0.028277352779815034     0.0049488082104824785    0.01                     0.2790191813426859       2.5e-06                  0.1723345588235294       -0.23914286              1.1804767                
4200                     6.192086618211534        18431806                 35.90809281960563        305.89592005415653       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.7696173374999999       0.05                     0.026548705119265263     0.004543075774946422     0.01                     0.28695368953049183      2.5e-06                  0.1615953947368421       0.25521564               0.8780537                
4400                     6.500691555937132        19305828                 43.08532580042863        307.3725894111734        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.758690075              0.05                     0.024930166986968136     0.004656038107188781     0.01                     0.2887500945685638       2.5e-06                  0.15125868055555552      -0.14097515              0.8345398                
4600                     6.81152503086461         20181389                 53.07703058613629        299.2474146717261        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.7477489875             0.05                     0.023408439817569054     0.004068576686404413     0.01                     0.29219353296794         2.5e-06                  0.165234375              0.23339652               0.8325946                
4800                     7.124416468275918        21059906                 45.897298598759946       274.55800745247575       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.73675275               0.05                     0.021972621518747102     0.0040850533236259845    0.01                     0.27234953850069465      2.5e-06                  0.13556985294117646      -0.30401838              1.1898196                
5000                     7.4344396833578745       21934170                 64.66080634340942        298.10334922696035       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.725848425              0.05                     0.020635788235818388     0.0038111699785290777    0.01                     0.27941613080089583      2.5e-06                  0.13809742647058823      -0.15753926              1.1797969                
5200                     7.749555722607506        22821020                 73.14116419497971        360.9205552129026        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.71476035               0.05                     0.01935980038176434      0.004089564937385149     0.01                     0.2893388089723885       2.5e-06                  0.1724609375             -0.09607125              0.70736545               
5400                     8.062896223664284        23705738                 72.12561413519913        309.94028041820536       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.7037096375             0.05                     0.01816661840264345      0.0029687528963815726    0.01                     0.2938916469397752       2.5e-06                  0.16796875               0.19077346               0.7028038                
5600                     8.378756203916337        24596768                 67.49943950455153        288.97665201158077       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.6925706500000001       0.05                     0.017038314289600537     0.0033339084289036687    0.01                     0.30135815657675263      2.5e-06                  0.18484374999999997      0.061539255              0.9672165                
5800                     8.69658793449402         25493448                 114.23446593386137       314.5121358821144        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.681334025              0.05                     0.015971108589040984     0.003185361533884562     0.01                     0.29562096374438085      2.5e-06                  0.17532169117647062      0.43247452               0.77770567               
6000                     9.016128602690166        26397099                 113.62677506024038       315.3365976732644        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.6700887625             0.05                     0.014970003650581041     0.003225392731003333     0.01                     0.29706447067506175      2.5e-06                  0.21714154411764705      0.053541232              0.69838                  
6200                     9.36575488196479         27390902                 120.80379719055615       307.53770746372817       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.657671675              0.05                     0.013937317303307314     0.0028672206652500835    0.01                     0.2940235047258044       2.5e-06                  0.2099095394736842       -0.06905909              0.7163395                
6400                     9.764125980072551        28525219                 168.00463823011893       308.5344302835396        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.6434967875             0.05                     0.012845232479375713     0.0038587881557759834    0.01                     0.27964197993278506      2.5e-06                  0.2046875                0.6350629                0.69258875               
6600                     10.229741914007398       29864456                 219.7997178801848        305.95947975685647       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.6267826624999999       0.05                     0.0116669317215359       0.0016711317688792146    0.01                     0.28947745685997817      2.5e-06                  0.18694196428571427      -0.039302535             0.6540429                
6800                     10.784084272649553       31460516                 201.278488429191         316.2736168170861        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.6068360625             0.05                     0.010401360677999042     0.0020905066538599104    0.01                     0.2835031318446172       2.5e-06                  0.20581896551724138      -0.07562356              0.36470097               
7000                     11.437848457627826       33351089                 250.76646815972492       334.7515786116343        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.5832205625             0.05                     0.009079279927712973     0.0016977063393824208    0.01                     0.29176553562283514      2.5e-06                  0.15647321428571428      0.026078213              0.5460087                
7200                     12.10038864314556        35263480                 254.46895061335152       312.62216136724675       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.5593179                0.05                     0.007912154334119736     0.0013433412040415402    0.01                     0.28651343999164447      2.5e-06                  0.1556919642857143       0.052797854              0.41102764               
7400                     12.758040911489063       37164266                 269.49080329495735       362.4859005507441        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.535549525              0.05                     0.0069003927865197165    0.0032011970424443434    0.01                     0.27953500009960297      2.5e-06                  0.18229166666666669      0.020003365              0.38447258               
7600                     13.430837527579731       39106275                 277.793046165856         332.69454329531186       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.511287575              0.05                     0.006000935204947114     0.001075031711209433     0.01                     0.2881116995940337       2.5e-06                  0.16036739864864866      -0.2109111               0.5996495                
7800                     14.09175732029809        41016578                 295.8516792475794        392.8490151575404        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.48740269999999997      0.05                     0.005230060949147397     0.001740911127775949     0.01                     0.2936956727078983       2.5e-06                  0.17611607142857144      -0.0737393               1.0211842                
8000                     14.753615373836624       42930601                 329.0785269100558        334.692476139561         0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.46348238750000004      0.05                     0.004557282688720325     0.0013855736746235278    0.01                     0.2843164042052295       2.5e-06                  0.2016059027777778       -0.002159049             0.5384725                
8200                     15.416884735557769       44849193                 304.79758963663187       307.83450807316825       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.4394985625000001       0.05                     0.003969596886086642     0.00196553777378641      0.01                     0.27829688132947517      2.5e-06                  0.19151475694444448      0.04301368               0.32077193               
8400                     16.079672896795802       46761744                 322.62797062657484       338.97225543896826       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.41559485               0.05                     0.0034592912233438787    0.0010973904983640407    0.01                     0.29623812072079725      2.5e-06                  0.14484797297297297      -0.07213866              0.3888527                
8600                     16.745793908437093       48686432                 339.5515537703552        332.6709742178391        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.3915384125             0.05                     0.0030119380240930123    0.0011507716209459766    0.01                     0.2828745379749882       2.5e-06                  0.15604440789473684      -0.20580924              0.43947306               
8800                     17.413767926096916       50614894                 299.1763638331391        355.4477629565862        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.3674271375             0.05                     0.002621608543868471     0.000710243428077067     0.01                     0.2792879752038668       2.5e-06                  0.1771918402777778       0.01964453               0.26821402               
9000                     18.086803829669954       52560984                 327.31400234585806       342.8282762082317        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.34310728749999997      0.05                     0.0022791253871402998    0.0005647699433666276    0.01                     0.2828091351119311       2.5e-06                  0.18133223684210525      -0.6055788               0.62612456               
9200                     18.750852438542577       54478185                 327.2813485505535        355.3249556004887        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.3191430875             0.05                     0.001985444350069637     0.00044044173843136187   0.01                     0.28668694036375536      2.5e-06                  0.150390625              -0.026543811             0.22926573               
9400                     19.413847720490562       56394416                 250.43190858610768       357.28474308946255       0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.29518620000000007      0.05                     0.0017296789494700316    0.000817161495845269     0.01                     0.27124825905303696      2.5e-06                  0.14611486486486486      -0.0039896965            0.21283501               
9600                     20.079865883191427       58315631                 325.86083943898007       337.8874512765633        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.2711735375             0.05                     0.0015063775816163338    0.000719232042815508     0.01                     0.27093798966196025      2.5e-06                  0.1868832236842105       1.1000466                0.59476554               
9800                     20.74396610008346        60231407                 315.2792917607093        352.050448203256         0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.247226975              0.05                     0.001312403674004237     0.000787935248043045     0.01                     0.26509373796809665      2.5e-06                  0.19500411184210525      -0.031423792             0.22217993               
10000                    21.406976216832796       62152593                 323.01451215298493       329.4075745273059        0.04696944227314194      1.1202033625085472       0.7946611436325955       0.21825440606789803      0.22321298750000002      0.05                     0.0011429637819221732    0.0003949622334618509    0.01                     0.27887869569914125      2.5e-06                  0.20148026315789475      0.11818571               0.28283405               
