Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.004114538298712837     4500                     4.086054486155637        4.366708414172951        0.18730419208390212      1.1682940268773738       1.0033707362521624       0.1971638316344665       0.9999512375             0.05                     0.09997193398784299      0.09857911707877065      0.01                     0.4140906987595372       2.5e-06                  0.5576171875             -6.55624                 4.1841693                
200                      0.8437568989727232       870439                   9.344650932153787        14.118087549396137       0.1758741750834911       1.2361293822002128       1.0372340406922178       0.10938259658469922      0.9891260125             0.05                     0.09393231617181771      0.0031139624588831794    0.01                     0.27911323615733313      2.5e-06                  0.11443014705882353      -0.34886035              1.0953888                
400                      1.4914987399843005       1737715                  10.67247552368367        21.619344472203835       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.9782853625             0.05                     0.08824973424933731      0.00406606575643309      0.01                     0.2919952936354093       2.5e-06                  0.177490234375           -0.06899589              1.1298995                
600                      1.8461753955814573       2605329                  11.203016652648842       25.435595394032703       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.9674401875             0.05                     0.08290876934507907      0.0033705440772564543    0.01                     0.2981795291416347       2.5e-06                  0.151611328125           -0.0028806229            0.74049866               
800                      2.1873983824253083       3471643                  11.279078953456555       30.03964661260923        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.9566112625             0.05                     0.07789833160887667      0.0026061970152113645    0.01                     0.29262098303297535      2.5e-06                  0.18505859375            0.035432678              0.59485924               
1000                     2.5221790342860753       4333288                  11.387057853165759       32.912655658133176       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.9458407                0.05                     0.07321528377554881      0.002636098576317636     0.01                     0.28771682147635147      2.5e-06                  0.127685546875           0.06578959               1.0771753                
1200                     2.8568576671679815       5187929                  11.977003876377417       41.30454683780249        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.9351576875000001       0.05                     0.06884845815036442      0.002272827309468539     0.01                     0.287000626034569        2.5e-06                  0.134765625              0.026434513              0.44955617               
1400                     3.1949830305576326       6048716                  11.868735944949577       43.50886114095094        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.92439785               0.05                     0.06471346065055933      0.001841240233602548     0.01                     0.2865124387317337       2.5e-06                  0.12548828125            0.009687642              0.5628906                
1600                     3.539215296175745        6930901                  13.170531826196864       61.57521112803159        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.9133709375000001       0.05000000000000001      0.06073336491461228      0.0024883156902433257    0.01                     0.2891306219389662       2.5e-06                  0.143310546875           0.065195404              0.43517473               
1800                     3.8174103107717303       7822614                  13.587009694788648       65.0545921557358         0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.902224925              0.05                     0.056958994293552674     0.0022533429299287757    0.01                     0.2877680286217262       2.5e-06                  0.1295955882352941       0.12498348               0.3922806                
2000                     4.048564764989747        8696080                  14.815885340109148       80.19678323163258        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.8913070000000001       0.05000000000000001      0.05348937212003517      0.002490643007310128     0.01                     0.28873520853984         2.5e-06                  0.17049632352941177      0.107781656              0.6910728                
2200                     4.273891012867292        9545203                  15.508920651641802       122.10563749448797       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.8806933625             0.05                     0.05031916273696637      0.0036929518147885304    0.01                     0.27965418479460125      2.5e-06                  0.16773897058823528      0.029720606              0.6582681                
2400                     4.508499047689968        10423432                 17.074346033642755       166.36290220076168       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.8697163                0.05                     0.047237918224358334     0.002772140158841092     0.01                     0.2875573643866708       2.5e-06                  0.1789981617647059       0.1432464                0.39524275               
2600                     4.749199471871058        11308726                 19.292751230549584       193.02846210907887       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.85864645               0.05                     0.04432167093403794      0.0036574194830336637    0.01                     0.3025596153456718       2.5e-06                  0.157958984375           -0.10215554              0.55848634               
2800                     4.990581923392084        12192867                 21.271008842386156       188.85848920037944       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.8475949625             0.05                     0.04158985500177199      0.0027798724757985838    0.01                     0.29328361817169935      2.5e-06                  0.1455078125             0.10595823               0.60954756               
3000                     5.235778338578013        13081527                 24.019676040795588       204.58459104579208       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.8364875125             0.05                     0.03901384742924972      0.003188389245678991     0.01                     0.29374810855370015      2.5e-06                  0.173583984375           -0.054939043             0.5966795                
3200                     5.47987314581871         13967381                 27.334909705025048       232.53671007935398       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.8254153375             0.05                     0.036604825743950124     0.003420713998125661     0.01                     0.2880228729370762       2.5e-06                  0.16107536764705882      0.1950716                0.7781758                
3400                     5.724089610709084        14852221                 30.215623190494043       272.25228671849027       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.8143548125             0.05                     0.034346859317357904     0.004952399967484833     0.01                     0.2825357999981326       2.5e-06                  0.15647977941176472      -0.091102384             0.6230306                
3600                     5.97133062865999         15737491                 32.67549579136373        313.52530834428          0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.803283275              0.05                     0.03222613243358924      0.004204727952609948     0.01                     0.2898068252731772       2.5e-06                  0.22564338235294118      0.23789486               0.7921165                
3800                     6.219896563092868        16621539                 39.612799296519675       305.3188301801316        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.792241825              0.05                     0.030241585915489668     0.004020820531111798     0.01                     0.285159220820979        2.5e-06                  0.20394736842105265      0.12842895               0.90152025               
4000                     6.4702121354473965       17501626                 45.22699212343251        317.7164360598239        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.7812434749999999       0.049999999999999996     0.02838629341228638      0.004204546443789321     0.01                     0.2893817264805822       2.5e-06                  0.1875                   -0.22431314              1.0061632                
4200                     6.719482680228022        18376658                 53.4310047818609         315.92342475001016       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.770305775              0.05                     0.026654125454036545     0.005569988232309697     0.01                     0.2971607819665223       2.5e-06                  0.17617187500000003      0.14321896               0.6022172                
4400                     6.969943236178822        19254545                 55.65810592413392        318.7825431441565        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.7593333                0.049999999999999996     0.025022647042072507     0.004836906732688315     0.01                     0.2906928035594961       2.5e-06                  0.1606158088235294       -0.94212765              0.9047711                
4600                     7.220078145795398        20127677                 70.02984117682172        311.90759558904983       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.7484242875             0.049999999999999996     0.02349961346186247      0.0041810048325714895    0.01                     0.28974142931401725      2.5e-06                  0.1796875                -0.18437502              0.5637448                
4800                     7.479109532501963        21008614                 68.72424402357069        305.1669916330841        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.7373938875             0.05                     0.022053865354622396     0.005869058949482518     0.01                     0.2927779367960551       2.5e-06                  0.1714154411764706       0.2614064                1.0005097                
5000                     7.746863690945837        21881396                 88.02898291082202        320.19607242988843       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.72651135               0.05                     0.020714686977504167     0.0058831891377243055    0.01                     0.28095588817571604      2.5e-06                  0.20052083333333331      -0.23352729              1.051546                 
5200                     8.011244444052378        22764898                 94.21090339429846        316.7788944992092        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.715467825              0.05                     0.019438804970029498     0.006509140349589871     0.01                     0.287041883263737        2.5e-06                  0.19687500000000002      -0.27461335              1.0325094                
5400                     8.260836533374256        23647703                 90.69567962430808        321.2779827258773        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.7044275875             0.05                     0.018241853716586764     0.007997844818171208     0.01                     0.2953709106977013       2.5e-06                  0.21342329545454547      -1.155315                1.0179926                
5600                     8.51231343832281         24536642                 114.20444279846811       321.87241302508676       0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.693329225              0.05                     0.017112878326368503     0.006985206242394203     0.01                     0.29613456492208773      2.5e-06                  0.1896701388888889       -0.35818055              1.2070538                
5800                     8.763116324146589        25424757                 113.92282279036249       329.9403468814624        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.68219195               0.05                     0.016050178806073973     0.006930740459852935     0.01                     0.29914224481977086      2.5e-06                  0.19692095588235295      -0.6795532               0.9440992                
6000                     9.015963505175378        26320245                 126.71083944046208       326.4739849518953        0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.67100005               0.05                     0.015048739519399936     0.007425973327532547     0.01                     0.290236066259882        2.5e-06                  0.20840992647058826      -0.09479387              0.802062                 
6200                     9.29381528019905         27305258                 169.968232415038         343.205274813032         0.18224279424903642      1.2463143302656956       1.0373259294330264       0.1092755051915738       0.6587492                0.05                     0.014024035421000433     0.006209484124459172     0.01                     0.2877324243918771       2.5e-06                  0.20368303571428573      -0.22561918              1.1242191                
