Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.0010903995566897923    4481                     4.329953728981575        4.233281335343326        0.1816987304451122       1.071227158080742        0                        0                        0.9999510625             0.05                     0.0999718332780691       0.11464992713081301      0.01                     0.5994837494799867       2.5e-06                  0.43212890625            -9.075218                3.5012789                
200                      0.2502177168263329       868477                   8.472243225510447        12.064942131358961       0.0430082929251681       1.2080551904626575       0                        0                        0.98915055               0.05                     0.09394558497381662      0.0018198752574843477    0.01                     0.5186091299880954       2.5e-06                  0.053998161764705885     0.031639952              0.5802702                
400                      0.5021832346916199       1735172                  10.226856871327078       18.27321903666197        0.05797536043424769      1.210454127642591        0                        0                        0.97831715               0.05                     0.08826588397732296      0.0034172587170360202    0.01                     0.5121641136938706       2.5e-06                  0.09326171875            -0.009686879             0.87850934               
600                      0.7533250940508313       2602704                  10.480427235245216       21.305102689284446       0.05797536043424769      1.210454127642591        0                        0                        0.967473                 0.05                     0.08292443095861411      0.0037768537158626714    0.01                     0.5076878160471097       2.5e-06                  0.087158203125           0.039682582              0.7887926                
800                      1.0041493438349829       3468912                  11.352530546656837       25.225944724946782       0.05797536043424769      1.210454127642591        0                        0                        0.9566454                0.05                     0.07791364101130933      0.0030073851178258337    0.01                     0.5098744516726583       2.5e-06                  0.108642578125           0.18353294               0.7268085                
1000                     1.2549677296479542       4330974                  11.622887934041913       32.163026144405876       0.05797536043424769      1.210454127642591        0                        0                        0.945869625              0.05                     0.07322747555146426      0.0029074790521690375    0.01                     0.5131571156671271       2.5e-06                  0.0947265625             -0.015326686             0.6066562                
1200                     1.5053314789136252       5183470                  11.933577175113445       39.34944204132951        0.05797536043424769      1.210454127642591        0                        0                        0.9352134249999999       0.049999999999999996     0.06887055178029186      0.003848483822707749     0.01                     0.5123298837570474       2.5e-06                  0.098388671875           0.021738699              0.8748595                
1400                     1.75575240916676         6024387                  12.05057693729061        44.62457252279531        0.05797536043424769      1.210454127642591        0                        0                        0.9247019625             0.05                     0.06482684804871294      0.0037835598775473045    0.01                     0.5088724511442706       2.5e-06                  0.114013671875           -0.10817878              1.043866                 
1600                     2.0142443822489846       6897379                  12.72685627509144        56.29891055871998        0.05797536043424769      1.210454127642591        0                        0                        0.9137899625             0.05                     0.06088003679586893      0.0031693023547632038    0.01                     0.5109239341691136       2.5e-06                  0.11962890625            -0.23583916              1.0614787                
1800                     2.2716330116324954       7757539                  13.56171898943595        71.46445727392279        0.05797536043424769      1.210454127642591        0                        0                        0.9030383625             0.05                     0.057226331492453986     0.002936274185177514     0.01                     0.509205950095373        2.5e-06                  0.11259191176470587      0.11054708               0.49246073               
2000                     2.5294030145141813       8613547                  14.215600780622648       159.56409688059892       0.05797536043424769      1.210454127642591        0                        0                        0.8923386625             0.05                     0.053807975998512496     0.0037226096773177713    0.01                     0.5081826010171105       2.5e-06                  0.11626838235294118      0.2691734                0.48862702               
