Iteration                Wall_Time                Samples                  Train_Return             Test_Return              State_Mean               State_Std                Goal_Mean                Goal_Std                 Exp_Rate                 Exp_Noise                Exp_Temp                 Critic_Loss              Critic_Stepsize          Actor_Loss               Actor_Stepsize           Clip_Frac                Adv_Mean                 Adv_Std                  
0                        0.002110898494720459     4442                     3.0068771719508085       2.981960217505085        0.204909602433811        1.8021134321925047       1.0344616211206201       0.3528812689366973       0.9999515125             0.05                     0.09997209224626415      0.1857323307558545       0.01                     0.5177385841379873       1e-06                    0.76513671875            -7.8863873               6.9505453                
200                      0.3411176980866326       864198                   5.84507631706416         14.471029771796905       0.18352872745868395      1.5111894470440532       1.026311712952202        0.3156944708856382       0.98920395               0.05                     0.09397446782623203      0.002947143435021109     0.01                     0.3077727767693646       1e-06                    0.07513786764705882      0.10538136               0.62452835               
400                      0.692675322095553        1719327                  6.418314163538771        81.03035990528033        0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.9785152874999999       0.05                     0.08836661493125161      0.0032110798505634785    0.01                     0.30791484613848086      1e-06                    0.07077205882352941      0.005734155              0.8624065                
600                      1.059268210331599        2577947                  6.60541240076206         162.16549323162042       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.967782275              0.05                     0.08307219530736691      0.003111027842404677     0.01                     0.3042426858754719       1e-06                    0.08249080882352941      0.31695187               0.7468949                
800                      1.4201762561003368       3437470                  6.544768264486002        156.87607739275666       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.9570384                0.05                     0.07809010378055255      0.0032406470940366167    0.01                     0.3019901854260003       1e-06                    0.05629595588235294      -0.09583862              1.0347109                
1000                     1.7342002160019345       4293306                  7.395056847498701        182.69690393336566       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.9463402375000001       0.05000000000000001      0.07342612237124473      0.0027773236894290676    0.01                     0.3140342254191637       1e-06                    0.05419921875            -0.29065362              0.79507375               
1200                     2.023457584447331        5139771                  6.950654832876618        183.3927417360963        0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.9357592375             0.05                     0.0690872798593212       0.0025979663719226664    0.01                     0.31858913222095         1e-06                    0.054931640625           0.073162965              0.66345274               
1400                     2.308540609412723        5977587                  6.607407000332796        218.3050632271254        0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.925287                 0.05                     0.0650455364805201       0.0029639965821388614    0.01                     0.3052005786448717       1e-06                    0.067138671875           0.1318675                0.5983975                
1600                     2.603339110745324        6847894                  7.2381938738322695       253.14334172263236       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.9144085875             0.05                     0.06109722267302297      0.0030926657296624725    0.01                     0.29712661629652276      1e-06                    0.06112132352941176      0.109101094              0.57877743               
1800                     2.8949422971407572       7704582                  7.755401658064507        227.0101133637252        0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.9036988875             0.05                     0.05744433665652388      0.0030102987085456334    0.01                     0.31537826120620593      1e-06                    0.0576171875             -0.3900991               1.1518617                
2000                     3.1881948787636225       8568601                  8.590392071187996        227.00333884203616       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.89289995               0.05                     0.0539821123826928       0.0020964451207820434    0.01                     0.29879797337686315      1e-06                    0.0625                   -0.01987459              0.60117716               
2200                     3.479588972131411        9425564                  8.098541756029638        258.0957465329636        0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.8821876125             0.05                     0.05075385460874241      0.0031550807717621865    0.01                     0.309731827408541        1e-06                    0.046142578125           -0.11983335              0.64573634               
2400                     3.7814759952492185       10301763                 10.366595808192354       224.69736058716347       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.871235125              0.05                     0.04765273288674231      0.003313300379030646     0.01                     0.2971807759912575       1e-06                    0.033547794117647065     0.0711644                0.86941516               
2600                     4.090709277921253        11194299                 9.59859799124656         221.46730724587528       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.860079075              0.05                     0.04468869653618823      0.0020235632865104195    0.01                     0.3076602698796812       1e-06                    0.049632352941176475     0.1921451                0.5084871                
2800                     4.402680534720421        12087285                 11.560978276435286       252.17711258281452       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.8489176875             0.05                     0.04190773786851992      0.002307584064366988     0.01                     0.30226376098825747      1e-06                    0.08470394736842105      0.16725262               0.91240466               
3000                     4.718188145226902        12982434                 12.152931016611483       244.93480045305176       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.837725975              0.05                     0.039292977314707336     0.0025133962557851598    0.01                     0.30288988331125843      1e-06                    0.07335069444444445      0.020372579              0.7752414                
3200                     5.038233806490898        13874307                 13.520130993832929       250.56609662200978       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.8265781000000001       0.05000000000000001      0.036850658257649785     0.0017947869526003211    0.01                     0.3253302819588605       1e-06                    0.05698529411764706      -0.19616672              0.5719013                
3400                     5.357541101707352        14761896                 15.415156500857474       243.00447470701175       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.8154809375000001       0.05000000000000001      0.034570235952816525     0.002306351335766308     0.01                     0.3111486932920182       1e-06                    0.08088235294117646      -0.24593298              0.646338                 
3600                     5.815671781102816        15646529                 18.420458720815894       250.26169452920632       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.8044213625000001       0.05000000000000001      0.03243795046343695      0.001982755764174726     0.01                     0.3071865427191369       1e-06                    0.0498046875             0.21468052               0.55274504               
3800                     7.151258625388145        16526976                 19.875090347922608       246.88378492243305       0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.7934217374999999       0.049999999999999996     0.03044768961502082      0.0018238161595844657    0.01                     0.3055328195914626       1e-06                    0.087890625              0.09876569               0.43977037               
4000                     8.113489585121473        17405549                 19.614872957083403       242.9965363813453        0.1842868757129873       1.505400274076571        1.0265576472885751       0.31595890097010426      0.7824395                0.05                     0.028582403769837925     0.002065745774012208     0.01                     0.30973030342203045      1e-06                    0.08984375               0.13155177               0.32307622               
